year,name,id,num_searches
2021,VR Baseball,458370,457
2022,VR Baseball,458370,885
2023,VR Baseball,458370,242
2017,Box: Boxing,1251430,526
2018,Box: Boxing,1251430,772
2019,Box: Boxing,1251430,693
2020,Box: Boxing,1251430,593
2021,Box: Boxing,1251430,581
2022,Box: Boxing,1251430,645
2023,Box: Boxing,1251430,235
2013,Pane In The Glass,411620,99
2014,Pane In The Glass,411620,568
2015,Pane In The Glass,411620,482
2016,Pane In The Glass,411620,512
2017,Pane In The Glass,411620,534
2018,Pane In The Glass,411620,522
2019,Pane In The Glass,411620,534
2020,Pane In The Glass,411620,628
2021,Pane In The Glass,411620,727
2022,Pane In The Glass,411620,824
2023,Pane In The Glass,411620,308
2015,Meme Dragons,748600,435
2016,Meme Dragons,748600,503
2017,Meme Dragons,748600,651
2018,Meme Dragons,748600,621
2019,Meme Dragons,748600,766
2020,Meme Dragons,748600,583
2021,Meme Dragons,748600,532
2022,Meme Dragons,748600,842
2023,Meme Dragons,748600,314
2012,Tea Party Simulator 2015™,363620,0
2013,Tea Party Simulator 2015™,363620,323
2014,Tea Party Simulator 2015™,363620,63
2015,Tea Party Simulator 2015™,363620,158
2016,Tea Party Simulator 2015™,363620,56
2017,Tea Party Simulator 2015™,363620,139
2018,Tea Party Simulator 2015™,363620,156
2019,Tea Party Simulator 2015™,363620,0
2020,Tea Party Simulator 2015™,363620,36
2021,Tea Party Simulator 2015™,363620,163
2022,Tea Party Simulator 2015™,363620,213
2023,Tea Party Simulator 2015™,363620,82
2014,Range Day VR,601750,0
2015,Range Day VR,601750,201
2016,Range Day VR,601750,66
2017,Range Day VR,601750,0
2018,Range Day VR,601750,172
2019,Range Day VR,601750,269
2020,Range Day VR,601750,117
2021,Range Day VR,601750,203
2022,Range Day VR,601750,77
2023,Range Day VR,601750,43
2016,ZED,953370,481
2017,ZED,953370,863
2018,ZED,953370,748
2019,ZED,953370,637
2020,ZED,953370,702
2021,ZED,953370,613
2022,ZED,953370,660
2023,ZED,953370,195
2014,IKEA VR Pancake Kitchen,611120,104
2015,IKEA VR Pancake Kitchen,611120,0
2016,IKEA VR Pancake Kitchen,611120,0
2017,IKEA VR Pancake Kitchen,611120,375
2018,IKEA VR Pancake Kitchen,611120,94
2019,IKEA VR Pancake Kitchen,611120,199
2020,IKEA VR Pancake Kitchen,611120,0
2021,IKEA VR Pancake Kitchen,611120,77
2022,IKEA VR Pancake Kitchen,611120,82
2023,IKEA VR Pancake Kitchen,611120,23
2013,VR Ping Pong,492710,31
2014,VR Ping Pong,492710,52
2015,VR Ping Pong,492710,106
2016,VR Ping Pong,492710,141
2017,VR Ping Pong,492710,375
2018,VR Ping Pong,492710,313
2019,VR Ping Pong,492710,446
2020,VR Ping Pong,492710,423
2021,VR Ping Pong,492710,402
2022,VR Ping Pong,492710,590
2023,VR Ping Pong,492710,115
2016,Starfighter: Infinity,967330,84
2017,Starfighter: Infinity,967330,148
2018,Starfighter: Infinity,967330,132
2019,Starfighter: Infinity,967330,141
2020,Starfighter: Infinity,967330,131
2021,Starfighter: Infinity,967330,130
2022,Starfighter: Infinity,967330,70
2023,Starfighter: Infinity,967330,12
2016,Dement,1022990,112
2017,Dement,1022990,733
2018,Dement,1022990,685
2019,Dement,1022990,675
2020,Dement,1022990,734
2021,Dement,1022990,658
2022,Dement,1022990,670
2023,Dement,1022990,255
2017,VRWorkout,1346850,0
2018,VRWorkout,1346850,95
2019,VRWorkout,1346850,32
2020,VRWorkout,1346850,107
2021,VRWorkout,1346850,190
2022,VRWorkout,1346850,321
2023,VRWorkout,1346850,25
2016,Noise,676760,123
2017,Noise,676760,778
2018,Noise,676760,782
2019,Noise,676760,810
2020,Noise,676760,838
2021,Noise,676760,840
2022,Noise,676760,976
2023,Noise,676760,362
2015,Boxplosion,612840,166
2016,Boxplosion,612840,0
2017,Boxplosion,612840,271
2018,Boxplosion,612840,70
2019,Boxplosion,612840,142
2020,Boxplosion,612840,21
2021,Boxplosion,612840,29
2022,Boxplosion,612840,31
2023,Boxplosion,612840,22
2018,Virtual Gallery,1512840,115
2019,Virtual Gallery,1512840,114
2020,Virtual Gallery,1512840,556
2021,Virtual Gallery,1512840,316
2022,Virtual Gallery,1512840,336
2023,Virtual Gallery,1512840,89
2015,Tennis Arcade VR,751730,20
2016,Tennis Arcade VR,751730,147
2017,Tennis Arcade VR,751730,69
2018,Tennis Arcade VR,751730,139
2019,Tennis Arcade VR,751730,37
2020,Tennis Arcade VR,751730,64
2021,Tennis Arcade VR,751730,90
2022,Tennis Arcade VR,751730,69
2023,Tennis Arcade VR,751730,15
2013,Temple of the Apsara,510910,25
2014,Temple of the Apsara,510910,158
2015,Temple of the Apsara,510910,43
2016,Temple of the Apsara,510910,21
2017,Temple of the Apsara,510910,110
2018,Temple of the Apsara,510910,178
2019,Temple of the Apsara,510910,40
2020,Temple of the Apsara,510910,150
2021,Temple of the Apsara,510910,42
2022,Temple of the Apsara,510910,36
2023,Temple of the Apsara,510910,67
2013,Worldy Cup,510080,0
2014,Worldy Cup,510080,175
2015,Worldy Cup,510080,53
2016,Worldy Cup,510080,142
2017,Worldy Cup,510080,72
2018,Worldy Cup,510080,159
2019,Worldy Cup,510080,53
2020,Worldy Cup,510080,26
2021,Worldy Cup,510080,91
2022,Worldy Cup,510080,65
2023,Worldy Cup,510080,28
2013,Audio Arena,457770,371
2014,Audio Arena,457770,839
2015,Audio Arena,457770,713
2016,Audio Arena,457770,636
2017,Audio Arena,457770,632
2018,Audio Arena,457770,643
2019,Audio Arena,457770,512
2020,Audio Arena,457770,364
2021,Audio Arena,457770,390
2022,Audio Arena,457770,525
2023,Audio Arena,457770,159
2014,Roomscale Coaster,592330,0
2015,Roomscale Coaster,592330,29
2016,Roomscale Coaster,592330,154
2017,Roomscale Coaster,592330,68
2018,Roomscale Coaster,592330,147
2019,Roomscale Coaster,592330,113
2020,Roomscale Coaster,592330,112
2021,Roomscale Coaster,592330,91
2022,Roomscale Coaster,592330,44
2023,Roomscale Coaster,592330,0
2017,Dead GroundZ,836580,0
2018,Dead GroundZ,836580,0
2019,Dead GroundZ,836580,224
2020,Dead GroundZ,836580,197
2021,Dead GroundZ,836580,31
2022,Dead GroundZ,836580,28
2023,Dead GroundZ,836580,0
2019,Sing Together,1781140,920
2020,Sing Together,1781140,1723
2021,Sing Together,1781140,1502
2022,Sing Together,1781140,1768
2023,Sing Together,1781140,483
2015,Hypatia,401970,248
2016,Hypatia,401970,665
2017,Hypatia,401970,709
2018,Hypatia,401970,767
2019,Hypatia,401970,708
2020,Hypatia,401970,825
2021,Hypatia,401970,680
2022,Hypatia,401970,745
2023,Hypatia,401970,249
2014,CYBER VR,632840,8
2015,CYBER VR,632840,53
2016,CYBER VR,632840,168
2017,CYBER VR,632840,176
2018,CYBER VR,632840,145
2019,CYBER VR,632840,155
2020,CYBER VR,632840,125
2021,CYBER VR,632840,109
2022,CYBER VR,632840,125
2023,CYBER VR,632840,42
2015,SUM,899100,277
2016,SUM,899100,669
2017,SUM,899100,709
2018,SUM,899100,722
2019,SUM,899100,742
2020,SUM,899100,830
2021,SUM,899100,849
2022,SUM,899100,1060
2023,SUM,899100,334
2014,Drums Hero,608370,492
2015,Drums Hero,608370,763
2016,Drums Hero,608370,519
2017,Drums Hero,608370,478
2018,Drums Hero,608370,408
2019,Drums Hero,608370,345
2020,Drums Hero,608370,432
2021,Drums Hero,608370,353
2022,Drums Hero,608370,440
2023,Drums Hero,608370,146
2015,Crazy Machines VR,802690,0
2016,Crazy Machines VR,802690,294
2017,Crazy Machines VR,802690,40
2018,Crazy Machines VR,802690,130
2019,Crazy Machines VR,802690,225
2020,Crazy Machines VR,802690,173
2021,Crazy Machines VR,802690,126
2022,Crazy Machines VR,802690,82
2023,Crazy Machines VR,802690,0
2014,COMBAT INSTINCT,725970,77
2015,COMBAT INSTINCT,725970,672
2016,COMBAT INSTINCT,725970,463
2017,COMBAT INSTINCT,725970,292
2018,COMBAT INSTINCT,725970,431
2019,COMBAT INSTINCT,725970,508
2020,COMBAT INSTINCT,725970,369
2021,COMBAT INSTINCT,725970,281
2022,COMBAT INSTINCT,725970,498
2023,COMBAT INSTINCT,725970,147
2013,iOMoon,465450,0
2014,iOMoon,465450,236
2015,iOMoon,465450,276
2016,iOMoon,465450,376
2017,iOMoon,465450,66
2018,iOMoon,465450,72
2019,iOMoon,465450,105
2020,iOMoon,465450,133
2021,iOMoon,465450,22
2022,iOMoon,465450,115
2023,iOMoon,465450,36
2013,Andromedum,457660,0
2014,Andromedum,457660,217
2015,Andromedum,457660,110
2016,Andromedum,457660,174
2017,Andromedum,457660,187
2018,Andromedum,457660,97
2019,Andromedum,457660,94
2020,Andromedum,457660,0
2021,Andromedum,457660,242
2022,Andromedum,457660,57
2023,Andromedum,457660,93
2015,TSA Frisky,805150,23
2016,TSA Frisky,805150,0
2017,TSA Frisky,805150,178
2018,TSA Frisky,805150,194
2019,TSA Frisky,805150,66
2020,TSA Frisky,805150,97
2021,TSA Frisky,805150,80
2022,TSA Frisky,805150,56
2023,TSA Frisky,805150,59
2019,Fly Dangerous,1781750,1088
2020,Fly Dangerous,1781750,2342
2021,Fly Dangerous,1781750,2173
2022,Fly Dangerous,1781750,2395
2023,Fly Dangerous,1781750,726
2017,Project CARS 3: Legends Pack,1354051,0
2018,Project CARS 3: Legends Pack,1354051,0
2019,Project CARS 3: Legends Pack,1354051,212
2020,Project CARS 3: Legends Pack,1354051,43
2021,Project CARS 3: Legends Pack,1354051,294
2022,Project CARS 3: Legends Pack,1354051,229
2023,Project CARS 3: Legends Pack,1354051,122
2015,Windows Mixed Reality for SteamVR,719950,32
2016,Windows Mixed Reality for SteamVR,719950,286
2017,Windows Mixed Reality for SteamVR,719950,198
2018,Windows Mixed Reality for SteamVR,719950,156
2019,Windows Mixed Reality for SteamVR,719950,172
2020,Windows Mixed Reality for SteamVR,719950,272
2021,Windows Mixed Reality for SteamVR,719950,194
2022,Windows Mixed Reality for SteamVR,719950,192
2023,Windows Mixed Reality for SteamVR,719950,64
2013,Viking Escape,554700,14
2014,Viking Escape,554700,468
2015,Viking Escape,554700,698
2016,Viking Escape,554700,474
2017,Viking Escape,554700,424
2018,Viking Escape,554700,619
2019,Viking Escape,554700,557
2020,Viking Escape,554700,566
2021,Viking Escape,554700,434
2022,Viking Escape,554700,530
2023,Viking Escape,554700,214
2014,sphereFACE,485680,53
2015,sphereFACE,485680,129
2016,sphereFACE,485680,0
2017,sphereFACE,485680,217
2018,sphereFACE,485680,274
2019,sphereFACE,485680,233
2020,sphereFACE,485680,79
2021,sphereFACE,485680,149
2022,sphereFACE,485680,78
2023,sphereFACE,485680,29
2015,Sacred Four,751380,450
2016,Sacred Four,751380,504
2017,Sacred Four,751380,535
2018,Sacred Four,751380,540
2019,Sacred Four,751380,649
2020,Sacred Four,751380,792
2021,Sacred Four,751380,742
2022,Sacred Four,751380,926
2023,Sacred Four,751380,310
2013,SurrealVR,461180,38
2014,SurrealVR,461180,0
2015,SurrealVR,461180,80
2016,SurrealVR,461180,271
2017,SurrealVR,461180,197
2018,SurrealVR,461180,128
2019,SurrealVR,461180,60
2020,SurrealVR,461180,152
2021,SurrealVR,461180,70
2022,SurrealVR,461180,64
2023,SurrealVR,461180,25
2014,Sommad,676470,66
2015,Sommad,676470,212
2016,Sommad,676470,253
2017,Sommad,676470,383
2018,Sommad,676470,191
2019,Sommad,676470,141
2020,Sommad,676470,235
2021,Sommad,676470,185
2022,Sommad,676470,169
2023,Sommad,676470,60
2015,Nanome,493430,81
2016,Nanome,493430,270
2017,Nanome,493430,497
2018,Nanome,493430,420
2019,Nanome,493430,597
2020,Nanome,493430,380
2021,Nanome,493430,389
2022,Nanome,493430,540
2023,Nanome,493430,184
2013,Mount Wingsuit,501110,21
2014,Mount Wingsuit,501110,252
2015,Mount Wingsuit,501110,250
2016,Mount Wingsuit,501110,279
2017,Mount Wingsuit,501110,221
2018,Mount Wingsuit,501110,180
2019,Mount Wingsuit,501110,30
2020,Mount Wingsuit,501110,56
2021,Mount Wingsuit,501110,98
2022,Mount Wingsuit,501110,89
2023,Mount Wingsuit,501110,12
2014,One Dark Night,460510,824
2015,One Dark Night,460510,696
2016,One Dark Night,460510,642
2017,One Dark Night,460510,652
2018,One Dark Night,460510,597
2019,One Dark Night,460510,652
2020,One Dark Night,460510,738
2021,One Dark Night,460510,733
2022,One Dark Night,460510,954
2023,One Dark Night,460510,337
2015,Orch Star,727100,75
2016,Orch Star,727100,80
2017,Orch Star,727100,208
2018,Orch Star,727100,130
2019,Orch Star,727100,167
2020,Orch Star,727100,205
2021,Orch Star,727100,117
2022,Orch Star,727100,132
2023,Orch Star,727100,0
2013,Book Of Merlin,433650,361
2014,Book Of Merlin,433650,725
2015,Book Of Merlin,433650,600
2016,Book Of Merlin,433650,588
2017,Book Of Merlin,433650,567
2018,Book Of Merlin,433650,444
2019,Book Of Merlin,433650,460
2020,Book Of Merlin,433650,574
2021,Book Of Merlin,433650,399
2022,Book Of Merlin,433650,499
2023,Book Of Merlin,433650,163
2014,sphereFACE,485680,53
2015,sphereFACE,485680,129
2016,sphereFACE,485680,0
2017,sphereFACE,485680,217
2018,sphereFACE,485680,274
2019,sphereFACE,485680,233
2020,sphereFACE,485680,79
2021,sphereFACE,485680,149
2022,sphereFACE,485680,78
2023,sphereFACE,485680,29
2014,Starway Fleet,610680,0
2015,Starway Fleet,610680,66
2016,Starway Fleet,610680,52
2017,Starway Fleet,610680,267
2018,Starway Fleet,610680,198
2019,Starway Fleet,610680,95
2020,Starway Fleet,610680,53
2021,Starway Fleet,610680,47
2022,Starway Fleet,610680,66
2023,Starway Fleet,610680,9
2017,Battle Arena VR,1456280,0
2018,Battle Arena VR,1456280,194
2019,Battle Arena VR,1456280,124
2020,Battle Arena VR,1456280,231
2021,Battle Arena VR,1456280,238
2022,Battle Arena VR,1456280,147
2023,Battle Arena VR,1456280,70
2013,TrumPiñata,495300,100
2014,TrumPiñata,495300,195
2015,TrumPiñata,495300,35
2016,TrumPiñata,495300,135
2017,TrumPiñata,495300,0
2018,TrumPiñata,495300,30
2019,TrumPiñata,495300,145
2020,TrumPiñata,495300,0
2021,TrumPiñata,495300,83
2022,TrumPiñata,495300,32
2023,TrumPiñata,495300,40
2017,Project CARS 3: Legends Pack,1354051,0
2018,Project CARS 3: Legends Pack,1354051,0
2019,Project CARS 3: Legends Pack,1354051,212
2020,Project CARS 3: Legends Pack,1354051,43
2021,Project CARS 3: Legends Pack,1354051,294
2022,Project CARS 3: Legends Pack,1354051,229
2023,Project CARS 3: Legends Pack,1354051,122
2013,Unruly Ghouls,523720,0
2014,Unruly Ghouls,523720,35
2015,Unruly Ghouls,523720,7
2016,Unruly Ghouls,523720,0
2017,Unruly Ghouls,523720,42
2018,Unruly Ghouls,523720,201
2019,Unruly Ghouls,523720,192
2020,Unruly Ghouls,523720,50
2021,Unruly Ghouls,523720,0
2022,Unruly Ghouls,523720,29
2023,Unruly Ghouls,523720,11
2014,Smash Party VR,568690,170
2015,Smash Party VR,568690,19
2016,Smash Party VR,568690,124
2017,Smash Party VR,568690,142
2018,Smash Party VR,568690,44
2019,Smash Party VR,568690,154
2020,Smash Party VR,568690,51
2021,Smash Party VR,568690,79
2022,Smash Party VR,568690,39
2023,Smash Party VR,568690,0
2013,BellyBots,493100,96
2014,BellyBots,493100,208
2015,BellyBots,493100,0
2016,BellyBots,493100,139
2017,BellyBots,493100,107
2018,BellyBots,493100,104
2019,BellyBots,493100,0
2020,BellyBots,493100,225
2021,BellyBots,493100,173
2022,BellyBots,493100,33
2023,BellyBots,493100,0
2013,Power Link VR,510130,0
2014,Power Link VR,510130,141
2015,Power Link VR,510130,123
2016,Power Link VR,510130,46
2017,Power Link VR,510130,107
2018,Power Link VR,510130,111
2019,Power Link VR,510130,340
2020,Power Link VR,510130,193
2021,Power Link VR,510130,211
2022,Power Link VR,510130,275
2023,Power Link VR,510130,52
2014,Oblivion Tesseract VR,582030,48
2015,Oblivion Tesseract VR,582030,180
2016,Oblivion Tesseract VR,582030,100
2017,Oblivion Tesseract VR,582030,227
2018,Oblivion Tesseract VR,582030,140
2019,Oblivion Tesseract VR,582030,68
2020,Oblivion Tesseract VR,582030,0
2021,Oblivion Tesseract VR,582030,186
2022,Oblivion Tesseract VR,582030,45
2023,Oblivion Tesseract VR,582030,0
2015,Beat the Blitz,748420,253
2016,Beat the Blitz,748420,341
2017,Beat the Blitz,748420,236
2018,Beat the Blitz,748420,259
2019,Beat the Blitz,748420,270
2020,Beat the Blitz,748420,314
2021,Beat the Blitz,748420,331
2022,Beat the Blitz,748420,402
2023,Beat the Blitz,748420,99
2019,Arkio,1053760,0
2020,Arkio,1053760,278
2021,Arkio,1053760,683
2022,Arkio,1053760,1134
2023,Arkio,1053760,369
2014,ROM: Extraction,530960,185
2015,ROM: Extraction,530960,155
2016,ROM: Extraction,530960,137
2017,ROM: Extraction,530960,347
2018,ROM: Extraction,530960,233
2019,ROM: Extraction,530960,132
2020,ROM: Extraction,530960,158
2021,ROM: Extraction,530960,108
2022,ROM: Extraction,530960,126
2023,ROM: Extraction,530960,49
2014,Ripple Effect,574440,414
2015,Ripple Effect,574440,833
2016,Ripple Effect,574440,819
2017,Ripple Effect,574440,805
2018,Ripple Effect,574440,906
2019,Ripple Effect,574440,836
2020,Ripple Effect,574440,886
2021,Ripple Effect,574440,756
2022,Ripple Effect,574440,924
2023,Ripple Effect,574440,311
2014,Dark Legion VR,598690,153
2015,Dark Legion VR,598690,103
2016,Dark Legion VR,598690,107
2017,Dark Legion VR,598690,85
2018,Dark Legion VR,598690,62
2019,Dark Legion VR,598690,178
2020,Dark Legion VR,598690,71
2021,Dark Legion VR,598690,0
2022,Dark Legion VR,598690,81
2023,Dark Legion VR,598690,0
2014,2017 VR,575600,0
2015,2017 VR,575600,2
2016,2017 VR,575600,120
2017,2017 VR,575600,1073
2018,2017 VR,575600,198
2019,2017 VR,575600,49
2020,2017 VR,575600,26
2021,2017 VR,575600,19
2022,2017 VR,575600,17
2023,2017 VR,575600,4
2014,VINDICTA,597770,106
2015,VINDICTA,597770,167
2016,VINDICTA,597770,608
2017,VINDICTA,597770,579
2018,VINDICTA,597770,497
2019,VINDICTA,597770,479
2020,VINDICTA,597770,779
2021,VINDICTA,597770,731
2022,VINDICTA,597770,895
2023,VINDICTA,597770,302
2014,Sort 'Em,594360,613
2015,Sort 'Em,594360,810
2016,Sort 'Em,594360,635
2017,Sort 'Em,594360,633
2018,Sort 'Em,594360,500
2019,Sort 'Em,594360,489
2020,Sort 'Em,594360,498
2021,Sort 'Em,594360,517
2022,Sort 'Em,594360,912
2023,Sort 'Em,594360,312
2015,RED: Lucid Nightmare,913100,45
2016,RED: Lucid Nightmare,913100,196
2017,RED: Lucid Nightmare,913100,278
2018,RED: Lucid Nightmare,913100,89
2019,RED: Lucid Nightmare,913100,160
2020,RED: Lucid Nightmare,913100,160
2021,RED: Lucid Nightmare,913100,65
2022,RED: Lucid Nightmare,913100,138
2023,RED: Lucid Nightmare,913100,47
2017,READY AIM FIRE,1330290,192
2018,READY AIM FIRE,1330290,677
2019,READY AIM FIRE,1330290,574
2020,READY AIM FIRE,1330290,475
2021,READY AIM FIRE,1330290,304
2022,READY AIM FIRE,1330290,286
2023,READY AIM FIRE,1330290,85
2018,Dragon VR,1486660,1992
2019,Dragon VR,1486660,2302
2020,Dragon VR,1486660,2588
2021,Dragon VR,1486660,2514
2022,Dragon VR,1486660,3304
2023,Dragon VR,1486660,998
2013,Qantas VR,478000,0
2014,Qantas VR,478000,124
2015,Qantas VR,478000,121
2016,Qantas VR,478000,275
2017,Qantas VR,478000,197
2018,Qantas VR,478000,197
2019,Qantas VR,478000,61
2020,Qantas VR,478000,176
2021,Qantas VR,478000,83
2022,Qantas VR,478000,133
2023,Qantas VR,478000,0
2016,Holoception,1064160,0
2017,Holoception,1064160,65
2018,Holoception,1064160,182
2019,Holoception,1064160,435
2020,Holoception,1064160,106
2021,Holoception,1064160,88
2022,Holoception,1064160,56
2023,Holoception,1064160,22
2019,VRUSEUM,1909230,295
2020,VRUSEUM,1909230,390
2021,VRUSEUM,1909230,298
2022,VRUSEUM,1909230,292
2023,VRUSEUM,1909230,76
2017,StellarX,1214640,20
2018,StellarX,1214640,243
2019,StellarX,1214640,124
2020,StellarX,1214640,52
2021,StellarX,1214640,112
2022,StellarX,1214640,132
2023,StellarX,1214640,42
2017,Project CARS 3: Legends Pack,1354051,0
2018,Project CARS 3: Legends Pack,1354051,0
2019,Project CARS 3: Legends Pack,1354051,212
2020,Project CARS 3: Legends Pack,1354051,43
2021,Project CARS 3: Legends Pack,1354051,294
2022,Project CARS 3: Legends Pack,1354051,229
2023,Project CARS 3: Legends Pack,1354051,122
2015,Ready Player One: OASIS beta,779650,38
2016,Ready Player One: OASIS beta,779650,140
2017,Ready Player One: OASIS beta,779650,150
2018,Ready Player One: OASIS beta,779650,352
2019,Ready Player One: OASIS beta,779650,172
2020,Ready Player One: OASIS beta,779650,157
2021,Ready Player One: OASIS beta,779650,59
2022,Ready Player One: OASIS beta,779650,145
2023,Ready Player One: OASIS beta,779650,48
2013,TRESPASS - Episode 1,509360,236
2014,TRESPASS - Episode 1,509360,517
2015,TRESPASS - Episode 1,509360,522
2016,TRESPASS - Episode 1,509360,649
2017,TRESPASS - Episode 1,509360,616
2018,TRESPASS - Episode 1,509360,515
2019,TRESPASS - Episode 1,509360,617
2020,TRESPASS - Episode 1,509360,630
2021,TRESPASS - Episode 1,509360,519
2022,TRESPASS - Episode 1,509360,688
2023,TRESPASS - Episode 1,509360,221
2014,Tractorball,683790,100
2015,Tractorball,683790,54
2016,Tractorball,683790,150
2017,Tractorball,683790,35
2018,Tractorball,683790,81
2019,Tractorball,683790,68
2020,Tractorball,683790,108
2021,Tractorball,683790,0
2022,Tractorball,683790,136
2023,Tractorball,683790,47
2015,A Story of Distress,791760,34
2016,A Story of Distress,791760,73
2017,A Story of Distress,791760,195
2018,A Story of Distress,791760,163
2019,A Story of Distress,791760,165
2020,A Story of Distress,791760,356
2021,A Story of Distress,791760,453
2022,A Story of Distress,791760,687
2023,A Story of Distress,791760,283
2017,The Dawn of Art,1236560,391
2018,The Dawn of Art,1236560,384
2019,The Dawn of Art,1236560,377
2020,The Dawn of Art,1236560,430
2021,The Dawn of Art,1236560,499
2022,The Dawn of Art,1236560,559
2023,The Dawn of Art,1236560,156
2013,Deer Man,459940,469
2014,Deer Man,459940,653
2015,Deer Man,459940,662
2016,Deer Man,459940,649
2017,Deer Man,459940,643
2018,Deer Man,459940,615
2019,Deer Man,459940,614
2020,Deer Man,459940,678
2021,Deer Man,459940,582
2022,Deer Man,459940,569
2023,Deer Man,459940,185
2015,Combat Tested,750010,138
2016,Combat Tested,750010,124
2017,Combat Tested,750010,279
2018,Combat Tested,750010,294
2019,Combat Tested,750010,305
2020,Combat Tested,750010,522
2021,Combat Tested,750010,459
2022,Combat Tested,750010,322
2023,Combat Tested,750010,248
2019,Horrors of Space,1353830,92
2020,Horrors of Space,1353830,774
2021,Horrors of Space,1353830,714
2022,Horrors of Space,1353830,748
2023,Horrors of Space,1353830,236
2016,Hammer & Anvil VR,1017780,73
2017,Hammer & Anvil VR,1017780,48
2018,Hammer & Anvil VR,1017780,72
2019,Hammer & Anvil VR,1017780,186
2020,Hammer & Anvil VR,1017780,192
2021,Hammer & Anvil VR,1017780,190
2022,Hammer & Anvil VR,1017780,60
2023,Hammer & Anvil VR,1017780,0
2014,Ping Pong League,495520,564
2015,Ping Pong League,495520,757
2016,Ping Pong League,495520,633
2017,Ping Pong League,495520,671
2018,Ping Pong League,495520,654
2019,Ping Pong League,495520,669
2020,Ping Pong League,495520,547
2021,Ping Pong League,495520,566
2022,Ping Pong League,495520,705
2023,Ping Pong League,495520,295
2016,Hammer & Anvil VR,1017780,73
2017,Hammer & Anvil VR,1017780,48
2018,Hammer & Anvil VR,1017780,72
2019,Hammer & Anvil VR,1017780,186
2020,Hammer & Anvil VR,1017780,192
2021,Hammer & Anvil VR,1017780,190
2022,Hammer & Anvil VR,1017780,60
2023,Hammer & Anvil VR,1017780,0
2015,#Archery,493790,155
2016,#Archery,493790,200
2017,#Archery,493790,318
2018,#Archery,493790,110
2019,#Archery,493790,82
2020,#Archery,493790,78
2021,#Archery,493790,31
2022,#Archery,493790,125
2023,#Archery,493790,61
2013,Spellbound,463400,242
2014,Spellbound,463400,910
2015,Spellbound,463400,769
2016,Spellbound,463400,673
2017,Spellbound,463400,684
2018,Spellbound,463400,700
2019,Spellbound,463400,635
2020,Spellbound,463400,640
2021,Spellbound,463400,714
2022,Spellbound,463400,847
2023,Spellbound,463400,286
2014,I Hate Santa,557730,215
2015,I Hate Santa,557730,446
2016,I Hate Santa,557730,288
2017,I Hate Santa,557730,240
2018,I Hate Santa,557730,191
2019,I Hate Santa,557730,161
2020,I Hate Santa,557730,159
2021,I Hate Santa,557730,155
2022,I Hate Santa,557730,190
2023,I Hate Santa,557730,42
2017,Playing God,1358930,125
2018,Playing God,1358930,529
2019,Playing God,1358930,421
2020,Playing God,1358930,440
2021,Playing God,1358930,519
2022,Playing God,1358930,778
2023,Playing God,1358930,270
2018,Singularity,1429890,580
2019,Singularity,1429890,517
2020,Singularity,1429890,406
2021,Singularity,1429890,386
2022,Singularity,1429890,437
2023,Singularity,1429890,150
2013,Yon Paradox,450050,0
2014,Yon Paradox,450050,43
2015,Yon Paradox,450050,128
2016,Yon Paradox,450050,77
2017,Yon Paradox,450050,19
2018,Yon Paradox,450050,92
2019,Yon Paradox,450050,89
2020,Yon Paradox,450050,124
2021,Yon Paradox,450050,62
2022,Yon Paradox,450050,0
2023,Yon Paradox,450050,0
2017,Cyber Fight Challenge,1192020,45
2018,Cyber Fight Challenge,1192020,0
2019,Cyber Fight Challenge,1192020,99
2020,Cyber Fight Challenge,1192020,147
2021,Cyber Fight Challenge,1192020,157
2022,Cyber Fight Challenge,1192020,197
2023,Cyber Fight Challenge,1192020,24
2016,The Backrooms Simulator,1119430,0
2017,The Backrooms Simulator,1119430,184
2018,The Backrooms Simulator,1119430,23
2019,The Backrooms Simulator,1119430,146
2020,The Backrooms Simulator,1119430,33
2021,The Backrooms Simulator,1119430,61
2022,The Backrooms Simulator,1119430,627
2023,The Backrooms Simulator,1119430,323
2013,Holodaze,475520,64
2014,Holodaze,475520,159
2015,Holodaze,475520,143
2016,Holodaze,475520,95
2017,Holodaze,475520,25
2018,Holodaze,475520,30
2019,Holodaze,475520,232
2020,Holodaze,475520,119
2021,Holodaze,475520,184
2022,Holodaze,475520,65
2023,Holodaze,475520,150
2014,Lemuria: Lost in Space,563250,23
2015,Lemuria: Lost in Space,563250,26
2016,Lemuria: Lost in Space,563250,49
2017,Lemuria: Lost in Space,563250,204
2018,Lemuria: Lost in Space,563250,49
2019,Lemuria: Lost in Space,563250,70
2020,Lemuria: Lost in Space,563250,23
2021,Lemuria: Lost in Space,563250,0
2022,Lemuria: Lost in Space,563250,0
2023,Lemuria: Lost in Space,563250,11
2016,Time Transit VR,815440,147
2017,Time Transit VR,815440,176
2018,Time Transit VR,815440,137
2019,Time Transit VR,815440,275
2020,Time Transit VR,815440,268
2021,Time Transit VR,815440,144
2022,Time Transit VR,815440,30
2023,Time Transit VR,815440,0
2016,Front Defense: Heroes,763430,0
2017,Front Defense: Heroes,763430,83
2018,Front Defense: Heroes,763430,202
2019,Front Defense: Heroes,763430,219
2020,Front Defense: Heroes,763430,214
2021,Front Defense: Heroes,763430,191
2022,Front Defense: Heroes,763430,107
2023,Front Defense: Heroes,763430,60
2011,Probably Archery,263420,7
2012,Probably Archery,263420,3
2013,Probably Archery,263420,133
2014,Probably Archery,263420,400
